,Date,Open,High,Low,Close,Adj Close,Volume
df_1,1972-07-29,0.0,111.12000274658203,106.5999984741211,110.43000030517578,110.43000030517578,80250000
df_1,1972-08-05,0.0,112.4000015258789,109.66999816894531,111.94999694824219,111.94999694824219,75330000
df_1,1972-08-12,0.0,113.44999694824219,110.72000122070312,111.76000213623047,111.76000213623047,81000000
df_1,1972-08-19,0.0,113.2699966430664,109.77999877929688,110.66999816894531,110.66999816894531,83640000
df_1,1972-08-26,0.0,112.12000274658203,109.26000213623047,111.51000213623047,111.51000213623047,59430000
df_1,1972-09-02,0.0,112.08000183105469,109.66999816894531,110.1500015258789,110.1500015258789,44710000
df_1,1972-09-09,0.0,110.56999969482422,107.80999755859375,108.80999755859375,108.80999755859375,61530000
df_1,1972-09-16,0.0,109.56999969482422,107.72000122070312,108.5199966430664,108.5199966430664,58700000
df_1,1972-09-23,0.0,110.75,107.3499984741211,110.55000305175781,110.55000305175781,69650000
df_1,1972-09-30,0.0,111.3499984741211,107.77999877929688,109.62000274658203,109.62000274658203,76530000
df_1,1972-10-07,0.0,111.11000061035156,107.16999816894531,107.91999816894531,107.91999816894531,59150000
df_1,1972-10-14,0.0,109.79000091552734,106.2699966430664,109.23999786376953,109.23999786376953,71230000
df_1,1972-10-21,0.0,112.26000213623047,109.37999725341797,110.62000274658203,110.62000274658203,83120000
df_1,1972-10-28,0.0,114.80999755859375,109.66000366210938,114.22000122070312,114.22000122070312,91830000
df_1,1972-11-04,0.0,115.2300033569336,112.08000183105469,113.7300033569336,113.7300033569336,87350000
df_1,1972-11-11,0.0,116.2300033569336,112.91000366210938,115.48999786376953,115.48999786376953,100480000
df_1,1972-11-18,0.0,117.91000366210938,114.56999969482422,117.2699966430664,117.2699966430664,79060000
df_1,1972-11-25,0.0,118.18000030517578,115.55999755859375,117.37999725341797,117.37999725341797,96690000
df_1,1972-12-02,0.0,119.54000091552734,116.88999938964844,118.86000061035156,118.86000061035156,93490000
df_1,1972-12-09,0.0,119.79000091552734,117.37000274658203,118.26000213623047,118.26000213623047,87040000
df_1,1972-12-16,0.0,117.87999725341797,114.62999725341797,115.83000183105469,115.83000183105469,83860000
df_1,1972-12-23,0.0,118.7699966430664,115.54000091552734,118.05000305175781,118.05000305175781,57770000
df_2,1976-01-01,0.0,95.1500015258789,89.80999755859375,93.94999694824219,93.94999694824219,96700000
df_2,1976-01-08,0.0,97.47000122070312,93.41000366210938,97.12999725341797,97.12999725341797,150850000
df_2,1976-01-15,0.0,99.44000244140625,95.83999633789062,98.23999786376953,98.23999786376953,165000000
df_2,1976-01-22,0.0,100.75,97.06999969482422,98.52999877929688,98.52999877929688,154970000
df_2,1976-01-29,0.0,102.56999969482422,98.31999969482422,101.91000366210938,101.91000366210938,164660000
df_2,1976-02-05,0.0,102.30000305175781,98.63999938964844,100.7699966430664,100.7699966430664,146440000
df_2,1976-02-12,0.0,101.55000305175781,98.5,99.8499984741211,99.8499984741211,107840000
df_2,1976-02-19,0.0,103.06999969482422,99.94000244140625,101.69000244140625,101.69000244140625,184240000
df_2,1976-02-26,0.0,102.36000061035156,98.5999984741211,99.9800033569336,99.9800033569336,134370000
df_2,1976-03-04,0.0,101.9000015258789,98.2300033569336,100.94000244140625,100.94000244140625,129170000
df_2,1976-03-11,0.0,102.45999908447266,99.23999786376953,100.86000061035156,100.86000061035156,121860000
df_2,1976-03-18,0.0,104.38999938964844,99.69999694824219,103.41999816894531,103.41999816894531,112890000
df_2,1976-03-25,0.0,104.0,101.25,102.7699966430664,102.7699966430664,92570000
df_2,1976-04-01,0.0,104.62999725341797,101.2300033569336,102.20999908447266,102.20999908447266,101630000
df_2,1976-04-08,0.0,102.37999725341797,99.56999969482422,100.30999755859375,100.30999755859375,90370000
df_2,1976-04-15,0.0,104.02999877929688,99.7300033569336,103.31999969482422,103.31999969482422,81700000
df_2,1976-04-22,0.0,104.04000091552734,100.91000366210938,102.12999725341797,102.12999725341797,86290000
df_2,1976-04-29,0.0,102.97000122070312,100.13999938964844,100.87999725341797,100.87999725341797,79660000
df_2,1976-05-06,0.0,103.98999786376953,100.30999755859375,102.7699966430664,102.7699966430664,98870000
df_2,1976-05-13,0.0,103.02999877929688,100.41000366210938,101.18000030517578,101.18000030517578,84110000
df_2,1976-05-20,0.0,102.52999877929688,98.4800033569336,99.33999633789062,99.33999633789062,93370000
df_2,1976-05-27,0.0,100.73999786376953,98.26000213623047,100.22000122070312,100.22000122070312,62170000
df_2,1976-06-03,0.0,101.0999984741211,97.97000122070312,98.73999786376953,98.73999786376953,80590000
df_2,1976-06-10,0.0,102.6500015258789,98.55000305175781,102.01000213623047,102.01000213623047,96880000
df_2,1976-06-17,0.0,104.81999969482422,101.97000122070312,103.25,103.25,111140000
df_2,1976-06-24,0.0,105.06999969482422,102.9000015258789,104.27999877929688,104.27999877929688,98620000
df_2,1976-07-01,0.0,104.9800033569336,102.80000305175781,103.83000183105469,103.83000183105469,72460000
df_2,1976-07-08,0.0,106.77999877929688,103.44000244140625,105.94999694824219,105.94999694824219,120350000
df_2,1976-07-15,0.0,106.25,103.05000305175781,103.81999969482422,103.81999969482422,96210000
df_2,1976-07-22,0.0,104.70999908447266,102.30999755859375,103.05000305175781,103.05000305175781,76580000
df_2,1976-07-29,0.0,105.18000030517578,102.36000061035156,104.43000030517578,104.43000030517578,81180000
df_2,1976-08-05,0.0,105.23999786376953,103.01000213623047,104.05999755859375,104.05999755859375,76560000
df_2,1976-08-12,0.0,105.41000366210938,103.37999725341797,104.55999755859375,104.55999755859375,81350000
df_2,1976-08-19,0.0,104.73999786376953,100.43000030517578,102.02999877929688,102.02999877929688,81740000
df_2,1976-08-26,0.0,104.30000305175781,100.55000305175781,104.05999755859375,104.05999755859375,72650000
df_2,1976-09-02,0.0,105.7300033569336,103.36000061035156,104.94000244140625,104.94000244140625,68260000
df_2,1976-09-09,0.0,105.29000091552734,103.27999877929688,104.25,104.25,82690000
df_2,1976-09-16,0.0,108.72000122070312,103.83999633789062,107.45999908447266,107.45999908447266,132890000
df_2,1976-09-23,0.0,107.95999908447266,104.83000183105469,105.37000274658203,105.37000274658203,97570000
df_2,1976-09-30,0.0,105.83999633789062,102.05000305175781,102.97000122070312,102.97000122070312,88020000
df_2,1976-10-07,0.0,104.0,100.37999725341797,102.12000274658203,102.12000274658203,91090000
df_2,1976-10-14,0.0,102.2300033569336,100.0199966430664,101.73999786376953,101.73999786376953,82590000
df_2,1976-10-21,0.0,102.31999969482422,99.20999908447266,101.76000213623047,101.76000213623047,80440000
df_2,1976-10-28,0.0,103.77999877929688,100.7300033569336,101.91999816894531,101.91999816894531,71690000
df_2,1976-11-04,0.0,103.16000366210938,98.18000030517578,98.80999755859375,98.80999755859375,97100000
df_2,1976-11-11,0.0,101.31999969482422,98.3499984741211,100.61000061035156,100.61000061035156,86410000
df_2,1976-11-18,0.0,103.1500015258789,100.48999786376953,102.41000366210938,102.41000366210938,108990000
df_2,1976-11-25,0.0,103.51000213623047,101.45999908447266,102.48999786376953,102.48999786376953,72740000
df_2,1976-12-02,0.0,104.4000015258789,101.69999694824219,104.08000183105469,104.08000183105469,121470000
df_2,1976-12-09,0.0,105.88999938964844,103.70999908447266,105.13999938964844,105.13999938964844,136020000
df_2,1976-12-16,0.0,105.5999984741211,102.98999786376953,104.70999908447266,104.70999908447266,119840000
df_2,1976-12-23,0.0,107.36000061035156,104.08999633789062,106.33999633789062,106.33999633789062,92390000
df_2,1976-12-30,0.0,107.81999969482422,105.97000122070312,107.45999908447266,107.45999908447266,42870000
df_3,1980-01-01,0.0,108.43000030517578,103.26000213623047,106.80999755859375,106.80999755859375,174720000
df_3,1980-01-08,0.0,111.44000244140625,106.29000091552734,110.37999725341797,110.37999725341797,280450000
df_3,1980-01-15,0.0,112.9000015258789,109.44999694824219,112.0999984741211,112.0999984741211,269380000
df_3,1980-01-22,0.0,115.6500015258789,110.91999816894531,114.8499984741211,114.8499984741211,261140000
df_3,1980-01-29,0.0,117.16999816894531,113.02999877929688,114.37000274658203,114.37000274658203,262230000
df_3,1980-02-05,0.0,119.05000305175781,112.1500015258789,117.12000274658203,117.12000274658203,268040000
df_3,1980-02-12,0.0,120.22000122070312,114.12000274658203,115.41000366210938,115.41000366210938,210540000
df_3,1980-02-19,0.0,117.9000015258789,112.62000274658203,113.33000183105469,113.33000183105469,222700000
df_3,1980-02-26,0.0,115.12000274658203,111.33000183105469,112.5,112.5,204260000
df_3,1980-03-04,0.0,113.94000244140625,104.91999816894531,106.51000213623047,106.51000213623047,237860000
df_3,1980-03-11,0.0,108.54000091552734,101.81999969482422,102.26000213623047,102.26000213623047,184610000
df_3,1980-03-18,0.0,105.72000122070312,98.87999725341797,99.27999877929688,99.27999877929688,187890000
df_3,1980-03-25,0.0,102.6500015258789,94.2300033569336,102.08999633789062,102.08999633789062,227400000
df_3,1980-04-01,0.0,103.87000274658203,99.7300033569336,100.19000244140625,100.19000244140625,124540000
df_3,1980-04-08,0.0,105.1500015258789,99.2300033569336,102.83999633789062,102.83999633789062,151680000
df_3,1980-04-15,0.0,104.41999816894531,98.94999694824219,99.80000305175781,99.80000305175781,153610000
df_3,1980-04-22,0.0,106.79000091552734,100.80999755859375,105.63999938964844,105.63999938964844,185520000
df_3,1980-04-29,0.0,106.86000061035156,104.5,106.37999725341797,106.37999725341797,153400000
df_3,1980-05-06,0.0,108.12000274658203,103.5,104.77999877929688,104.77999877929688,180540000
df_3,1980-05-13,0.0,108.43000030517578,104.44000244140625,107.66999816894531,107.66999816894531,180100000
df_3,1980-05-20,0.0,111.37000274658203,106.54000091552734,110.62000274658203,110.62000274658203,153460000
df_3,1980-05-27,0.0,112.72000122070312,108.87000274658203,110.76000213623047,110.76000213623047,188920000
df_3,1980-06-03,0.0,114.51000213623047,109.7699966430664,113.70999908447266,113.70999908447266,200450000
df_3,1980-06-10,0.0,117.01000213623047,113.16999816894531,116.08999633789062,116.08999633789062,211200000
df_3,1980-06-17,0.0,117.16000366210938,113.12000274658203,114.51000213623047,114.51000213623047,192940000
df_3,1980-06-24,0.0,117.9800033569336,113.55000305175781,114.23999786376953,114.23999786376953,192360000
df_3,1980-07-01,0.0,118.8499984741211,113.54000091552734,118.29000091552734,118.29000091552734,167060000
df_3,1980-07-08,0.0,120.37000274658203,116.29000091552734,120.01000213623047,120.01000213623047,225380000
df_3,1980-07-15,0.0,123.19000244140625,118.54000091552734,122.51000213623047,122.51000213623047,259700000
df_3,1980-07-22,0.0,123.9000015258789,119.77999877929688,121.43000030517578,121.43000030517578,212120000
df_3,1980-07-29,0.0,123.93000030517578,119.4000015258789,120.9800033569336,120.9800033569336,245500000
df_3,1980-08-05,0.0,125.30999755859375,119.94000244140625,124.77999877929688,124.77999877929688,255930000
df_3,1980-08-12,0.0,126.61000061035156,122.48999786376953,123.38999938964844,123.38999938964844,233770000
df_3,1980-08-19,0.0,127.77999877929688,121.91000366210938,125.16000366210938,125.16000366210938,228870000
df_3,1980-08-26,0.0,126.29000091552734,121.05999755859375,122.37999725341797,122.37999725341797,159100000
df_3,1980-09-02,0.0,127.69999694824219,121.79000091552734,123.30999755859375,123.30999755859375,226730000
df_3,1980-09-09,0.0,126.75,121.94000244140625,125.66999816894531,125.66999816894531,232470000
df_3,1980-09-16,0.0,130.99000549316406,125.1500015258789,130.39999389648438,130.39999389648438,291590000
df_3,1980-09-23,0.0,132.1699981689453,122.87000274658203,123.54000091552734,123.54000091552734,266630000
df_3,1980-09-30,0.0,132.3800048828125,123.54000091552734,131.72999572753906,131.72999572753906,232810000
df_3,1980-10-07,0.0,132.8800048828125,129.3699951171875,132.02999877929688,132.02999877929688,216270000
df_3,1980-10-14,0.0,135.8800048828125,130.0399932861328,132.61000061035156,132.61000061035156,247370000
df_3,1980-10-21,0.0,134.00999450683594,127.33999633789062,127.87999725341797,127.87999725341797,218960000
df_3,1980-10-28,0.0,129.91000366210938,125.29000091552734,129.0399932861328,129.0399932861328,192490000
df_3,1980-11-04,0.0,135.64999389648438,127.73999786376953,129.47999572753906,129.47999572753906,208760000
df_3,1980-11-11,0.0,138.9600067138672,129.47999572753906,137.75,137.75,291250000
df_3,1980-11-18,0.0,141.75999450683594,136.36000061035156,138.30999755859375,138.30999755859375,306860000
df_3,1980-11-25,0.0,141.9600067138672,136.75,137.2100067138672,137.2100067138672,193600000
df_3,1980-12-02,0.0,138.39999389648438,129.7100067138672,130.61000061035156,130.61000061035156,252320000
df_3,1980-12-09,0.0,131.99000549316406,125.31999969482422,129.4499969482422,129.4499969482422,242530000
df_3,1980-12-16,0.0,136.67999267578125,128.3300018310547,135.77999877929688,135.77999877929688,264720000
df_3,1980-12-23,0.0,137.50999450683594,134.00999450683594,135.02999877929688,135.02999877929688,136940000
df_3,1980-12-30,0.0,136.75999450683594,134.0399932861328,135.75999450683594,135.75999450683594,80960000
df_4,1984-01-01,164.92999267578125,169.30999755859375,163.97999572753906,169.27999877929688,169.27999877929688,481900000
df_4,1984-01-08,169.17999267578125,169.5399932861328,166.63999938964844,167.02000427246094,167.02000427246094,516530000
df_4,1984-01-15,167.02000427246094,168.33999633789062,165.8699951171875,166.2100067138672,166.2100067138672,487250000
df_4,1984-01-22,166.2100067138672,167.1199951171875,163.07000732421875,163.94000244140625,163.94000244140625,513350000
df_4,1984-01-29,164.39999389648438,164.6699981689453,160.82000732421875,160.91000366210938,160.91000366210938,544160000
df_4,1984-02-05,160.91000366210938,160.91000366210938,154.3000030517578,156.3000030517578,156.3000030517578,534030000
df_4,1984-02-12,156.3000030517578,157.47999572753906,154.1300048828125,155.74000549316406,155.74000549316406,423480000
df_4,1984-02-19,155.7100067138672,157.50999450683594,152.1300048828125,157.50999450683594,157.50999450683594,364810000
df_4,1984-02-26,157.50999450683594,159.89999389648438,156.41000366210938,159.24000549316406,159.24000549316406,473240000
df_4,1984-03-04,159.24000549316406,159.24000549316406,153.77000427246094,154.35000610351562,154.35000610351562,397340000
df_4,1984-03-11,154.35000610351562,160.4499969482422,154.35000610351562,159.27000427246094,159.27000427246094,461840000
df_4,1984-03-18,159.27000427246094,159.27000427246094,156.02000427246094,156.86000061035156,156.86000061035156,404790000
df_4,1984-03-25,156.86000061035156,160.4600067138672,156.30999755859375,159.17999267578125,159.17999267578125,400670000
df_4,1984-04-01,159.17999267578125,159.8699951171875,154.1199951171875,155.47999572753906,155.47999572753906,454890000
df_4,1984-04-08,155.47999572753906,158.8699951171875,154.1699981689453,157.30999755859375,157.30999755859375,426790000
df_4,1984-04-15,157.30999755859375,159.58999633789062,156.49000549316406,158.02000427246094,158.02000427246094,332920000
df_4,1984-04-22,158.02000427246094,160.69000244140625,156.61000061035156,159.88999938964844,159.88999938964844,430190000
df_4,1984-04-29,159.88999938964844,162.11000061035156,158.92999267578125,159.11000061035156,159.11000061035156,480860000
df_4,1984-05-06,159.11000061035156,161.30999755859375,157.4199981689453,158.49000549316406,158.49000549316406,439550000
df_4,1984-05-13,158.49000549316406,158.49000549316406,155.24000549316406,155.77999877929688,155.77999877929688,413940000
df_4,1984-05-20,155.77999877929688,156.11000061035156,150.8000030517578,151.6199951171875,151.6199951171875,421330000
df_4,1984-05-27,151.6199951171875,153.24000549316406,148.67999267578125,153.24000549316406,153.24000549316406,352650000
df_4,1984-06-03,153.24000549316406,155.39999389648438,153.24000549316406,155.1699981689453,155.1699981689453,414980000
df_4,1984-06-10,155.1699981689453,155.1699981689453,149.02000427246094,149.02999877929688,149.02999877929688,385800000
df_4,1984-06-17,149.02999877929688,155.63999938964844,148.52999877929688,154.4600067138672,154.4600067138672,513770000
df_4,1984-06-24,154.4600067138672,154.6699981689453,151.3000030517578,153.17999267578125,153.17999267578125,402280000
df_4,1984-07-01,153.16000366210938,153.8699951171875,151.6300048828125,152.24000549316406,152.24000549316406,271140000
df_4,1984-07-08,152.24000549316406,153.52999877929688,149.6300048828125,150.8800048828125,150.8800048828125,399910000
df_4,1984-07-15,150.8800048828125,152.60000610351562,149.07000732421875,149.5500030517578,149.5500030517578,397270000
df_4,1984-07-22,149.5500030517578,151.3800048828125,147.25999450683594,151.19000244140625,151.19000244140625,434640000
df_4,1984-07-29,151.19000244140625,162.55999755859375,149.64999389648438,162.35000610351562,162.35000610351562,696040000
df_4,1984-08-05,162.35000610351562,168.58999633789062,160.80999755859375,165.4199981689453,165.4199981689453,754200000
df_4,1984-08-12,164.83999633789062,166.08999633789062,162.75,164.13999938964844,164.13999938964844,416420000
df_4,1984-08-19,164.13999938964844,168.8000030517578,163.75999450683594,167.50999450683594,167.50999450683594,472320000
df_4,1984-08-26,167.50999450683594,168.2100067138672,165.77999877929688,166.67999267578125,166.67999267578125,347180000
df_4,1984-09-02,166.67999267578125,166.67999267578125,163.83999633789062,164.3699951171875,164.3699951171875,307390000
df_4,1984-09-09,164.3699951171875,169.64999389648438,163.05999755859375,168.77999877929688,168.77999877929688,501590000
df_4,1984-09-16,168.77999877929688,169.3699951171875,165.66000366210938,165.6699981689453,165.6699981689453,529020000
df_4,1984-09-23,165.6699981689453,167.1999969482422,164.4499969482422,166.10000610351562,166.10000610351562,430660000
df_4,1984-09-30,166.10000610351562,166.10000610351562,162.1999969482422,162.67999267578125,162.67999267578125,415040000
df_4,1984-10-07,162.67999267578125,164.47000122070312,160.02000427246094,164.17999267578125,164.17999267578125,396680000
df_4,1984-10-14,164.17999267578125,169.6199951171875,163.7100067138672,167.9600067138672,167.9600067138672,606660000
df_4,1984-10-21,167.9600067138672,168.36000061035156,164.92999267578125,165.2899932861328,165.2899932861328,441560000
df_4,1984-10-28,165.2899932861328,167.9499969482422,164.6699981689453,167.4199981689453,167.4199981689453,454400000
df_4,1984-11-04,167.4199981689453,170.41000366210938,167.3300018310547,167.60000610351562,167.60000610351562,468930000
df_4,1984-11-11,167.64999389648438,167.64999389648438,164.08999633789062,164.10000610351562,164.10000610351562,364010000
df_4,1984-11-18,164.10000610351562,166.9199981689453,163.02999877929688,166.9199981689453,166.9199981689453,308500000
df_4,1984-11-25,166.9199981689453,166.9199981689453,162.99000549316406,163.5800018310547,163.5800018310547,411730000
df_4,1984-12-02,163.5800018310547,163.91000366210938,161.75999450683594,162.25999450683594,162.25999450683594,442810000
df_4,1984-12-09,162.25999450683594,163.52999877929688,161.5399932861328,162.69000244140625,162.69000244140625,416000000
df_4,1984-12-16,162.69000244140625,169.02999877929688,162.44000244140625,165.50999450683594,165.50999450683594,592510000
df_4,1984-12-23,165.50999450683594,166.92999267578125,165.5,166.25999450683594,166.25999450683594,249420000
df_4,1984-12-30,166.25999450683594,167.33999633789062,166.05999755859375,167.24000549316406,167.24000549316406,80260000
df_5,1988-01-01,247.10000610351562,261.7799987792969,247.0800018310547,261.07000732421875,261.07000732421875,736420000
df_5,1988-01-08,261.04998779296875,261.07000732421875,240.4600067138672,245.8800048828125,245.8800048828125,816600000
df_5,1988-01-15,246.02000427246094,253.64999389648438,240.1699981689453,243.13999938964844,243.13999938964844,826330000
df_5,1988-01-22,243.13999938964844,253.66000366210938,243.13999938964844,253.2899932861328,253.2899932861328,903470000
df_5,1988-01-29,253.30999755859375,258.2699890136719,250.33999633789062,252.2100067138672,252.2100067138672,1011220000
df_5,1988-02-05,252.22000122070312,257.7699890136719,247.82000732421875,255.9499969482422,255.9499969482422,881250000
df_5,1988-02-12,255.9499969482422,261.4700012207031,255.85000610351562,257.9100036621094,257.9100036621094,640830000
df_5,1988-02-19,257.8999938964844,267.75,257.6199951171875,261.5799865722656,261.5799865722656,977710000
df_5,1988-02-26,261.55999755859375,268.75,261.3800048828125,267.8800048828125,267.8800048828125,997040000
df_5,1988-03-04,267.8699951171875,270.760009765625,263.79998779296875,263.8399963378906,263.8399963378906,1000230000
df_5,1988-03-11,263.8500061035156,271.2200012207031,261.2699890136719,271.2200012207031,271.2200012207031,830590000
df_5,1988-03-18,271.2200012207031,272.6400146484375,262.4800109863281,263.3500061035156,263.3500061035156,868860000
df_5,1988-03-25,263.3399963378906,263.44000244140625,256.07000732421875,258.8900146484375,258.8900146484375,750360000
df_5,1988-04-01,258.8900146484375,267.32000732421875,255.67999267578125,266.1600036621094,266.1600036621094,685130000
df_5,1988-04-08,266.1499938964844,272.04998779296875,259.3699951171875,259.75,259.75,859000000
df_5,1988-04-15,259.739990234375,262.3800048828125,254.7100067138672,256.4200134277344,256.4200134277344,856750000
df_5,1988-04-22,256.45001220703125,265.0899963378906,256.4200134277344,262.6099853515625,262.6099853515625,724260000
df_5,1988-04-29,262.5899963378906,263.70001220703125,258.1300048828125,258.7900085449219,258.7900085449219,762170000
df_5,1988-05-06,258.79998779296875,260.30999755859375,252.32000732421875,253.85000610351562,253.85000610351562,747200000
df_5,1988-05-13,253.8800048828125,260.20001220703125,248.85000610351562,252.57000732421875,252.57000732421875,810680000
df_5,1988-05-20,252.61000061035156,255.33999633789062,249.82000732421875,254.6300048828125,254.6300048828125,665740000
df_5,1988-05-27,254.6199951171875,267.42999267578125,252.74000549316406,265.3299865722656,265.3299865722656,809300000
df_5,1988-06-03,265.3399963378906,272.2900085449219,264.4200134277344,270.20001220703125,270.20001220703125,1055960000
df_5,1988-06-10,270.2200012207031,276.1400146484375,268.760009765625,269.7699890136719,269.7699890136719,819980000
df_5,1988-06-17,269.7900085449219,276.8800048828125,267.5199890136719,274.82000732421875,274.82000732421875,1019010000
df_5,1988-06-24,274.80999755859375,275.19000244140625,268.8500061035156,273.5,273.5,983660000
df_5,1988-07-01,273.5,276.3599853515625,269.30999755859375,271.7799987792969,271.7799987792969,755850000
df_5,1988-07-08,271.760009765625,272.30999755859375,266.1199951171875,270.260009765625,270.260009765625,812360000
df_5,1988-07-15,270.2300109863281,272.05999755859375,266.6600036621094,266.6600036621094,266.6600036621094,801480000
df_5,1988-07-22,266.6499938964844,266.6600036621094,262.4800109863281,266.0199890136719,266.0199890136719,776440000
df_5,1988-07-29,266.0400085449219,274.20001220703125,266.0199890136719,271.92999267578125,271.92999267578125,858000000
df_5,1988-08-05,271.70001220703125,272.4700012207031,260.3399963378906,262.75,262.75,836860000
df_5,1988-08-12,262.70001220703125,262.94000244140625,257.5,261.0299987792969,261.0299987792969,777630000
df_5,1988-08-19,261.04998779296875,262.2699890136719,256.5299987792969,259.17999267578125,259.17999267578125,619600000
df_5,1988-08-26,259.17999267578125,263.79998779296875,256.9800109863281,258.3500061035156,258.3500061035156,571810000
df_5,1988-09-02,258.3500061035156,266.9800109863281,258.3500061035156,265.8800048828125,265.8800048828125,571060000
df_5,1988-09-09,265.8800048828125,269.7799987792969,263.6600036621094,268.1300048828125,268.1300048828125,757340000
df_5,1988-09-16,268.1300048828125,270.80999755859375,267.3299865722656,269.17999267578125,269.17999267578125,767170000
df_5,1988-09-23,269.1600036621094,273.0199890136719,267.7699890136719,272.5899963378906,272.5899963378906,644040000
df_5,1988-09-30,272.54998779296875,274.8699951171875,268.8399963378906,272.3900146484375,272.3900146484375,792590000
df_5,1988-10-07,272.3800048828125,278.69000244140625,272.3699951171875,275.2200012207031,275.2200012207031,791320000
df_5,1988-10-14,275.2699890136719,282.8800048828125,274.0799865722656,282.8800048828125,282.8800048828125,817960000
df_5,1988-10-21,282.8800048828125,283.95001220703125,276.0,277.2799987792969,277.2799987792969,899280000
df_5,1988-10-28,277.2900085449219,280.3699951171875,277.0799865722656,279.20001220703125,279.20001220703125,755290000
df_5,1988-11-04,279.1099853515625,279.20001220703125,272.1499938964844,273.69000244140625,273.69000244140625,701170000
df_5,1988-11-11,273.6499938964844,273.69000244140625,262.8500061035156,264.6000061035156,264.6000061035156,696560000
df_5,1988-11-18,264.6000061035156,269.55999755859375,263.4100036621094,269.0,269.0,478760000
df_5,1988-11-25,268.989990234375,274.3599853515625,266.4700012207031,272.489990234375,272.489990234375,610180000
df_5,1988-12-02,272.489990234375,279.010009765625,270.4700012207031,276.5899963378906,276.5899963378906,700120000
df_5,1988-12-09,276.57000732421875,278.82000732421875,274.010009765625,274.2799987792969,274.2799987792969,659440000
df_5,1988-12-16,274.2799987792969,280.45001220703125,274.2799987792969,276.8699951171875,276.8699951171875,817580000
df_5,1988-12-23,276.8699951171875,279.4200134277344,276.1700134277344,279.3999938964844,279.3999938964844,411170000
df_5,1988-12-30,279.3900146484375,279.7799987792969,277.7200012207031,277.7200012207031,277.7200012207031,127210000
df_6,1992-01-01,417.0299987792969,419.7900085449219,411.0400085449219,417.3999938964844,417.3999938964844,935830000
df_6,1992-01-08,417.3599853515625,420.5,413.30999755859375,420.44000244140625,420.44000244140625,1285400000
df_6,1992-01-15,420.45001220703125,421.17999267578125,411.32000732421875,412.6400146484375,412.6400146484375,1338090000
df_6,1992-01-22,412.6499938964844,419.7799987792969,412.489990234375,414.9599914550781,414.9599914550781,1085720000
df_6,1992-01-29,414.9599914550781,417.8299865722656,407.45001220703125,413.8500061035156,413.8500061035156,1060210000
df_6,1992-02-05,413.8800048828125,416.1700134277344,408.0400085449219,413.760009765625,413.760009765625,1120150000
df_6,1992-02-12,413.7699890136719,418.0799865722656,406.3399963378906,407.3800048828125,407.3800048828125,916400000
df_6,1992-02-19,407.3800048828125,414.260009765625,406.5400085449219,410.45001220703125,410.45001220703125,1153160000
df_6,1992-02-26,410.4800109863281,416.07000732421875,410.4800109863281,412.8500061035156,412.8500061035156,1040200000
df_6,1992-03-04,412.8599853515625,413.2699890136719,403.6499938964844,406.8900146484375,406.8900146484375,961470000
df_6,1992-03-11,406.8800048828125,409.7200012207031,401.94000244140625,409.5799865722656,409.5799865722656,887740000
df_6,1992-03-18,409.5799865722656,411.42999267578125,407.989990234375,408.8800048828125,408.8800048828125,983900000
df_6,1992-03-25,408.8800048828125,409.8699951171875,402.2200012207031,403.69000244140625,403.69000244140625,851860000
df_6,1992-04-01,403.6700134277344,405.92999267578125,397.9700012207031,398.05999755859375,398.05999755859375,945440000
df_6,1992-04-08,398.04998779296875,413.8599853515625,392.4100036621094,412.3900146484375,412.3900146484375,1054510000
df_6,1992-04-15,412.3900146484375,416.2799987792969,407.92999267578125,410.260009765625,410.260009765625,869380000
df_6,1992-04-22,410.260009765625,412.4800109863281,406.3299865722656,409.1099853515625,409.1099853515625,1016140000
df_6,1992-04-29,409.1099853515625,418.5299987792969,409.1099853515625,416.8399963378906,416.8399963378906,982850000
df_6,1992-05-06,416.8399963378906,418.75,414.4100036621094,416.2900085449219,416.2900085449219,886250000
df_6,1992-05-13,416.2900085449219,417.0400085449219,409.8500061035156,416.3699951171875,416.3699951171875,896250000
df_6,1992-05-20,416.3699951171875,416.8299865722656,410.2300109863281,411.4100036621094,411.4100036621094,727450000
df_6,1992-05-27,411.4100036621094,418.3599853515625,411.05999755859375,413.5,413.5,964910000
df_6,1992-06-03,413.5,416.5400085449219,409.29998779296875,410.05999755859375,410.05999755859375,971680000
df_6,1992-06-10,410.05999755859375,411.8599853515625,406.1099853515625,408.32000732421875,408.32000732421875,955870000
df_6,1992-06-17,408.3299865722656,408.3299865722656,399.9200134277344,404.0400085449219,404.0400085449219,1045380000
df_6,1992-06-24,404.04998779296875,409.6300048828125,401.94000244140625,408.1400146484375,408.1400146484375,903540000
df_6,1992-07-01,408.20001220703125,415.7099914550781,408.20001220703125,409.1600036621094,409.1600036621094,847420000
df_6,1992-07-08,409.1499938964844,417.69000244140625,407.20001220703125,417.67999267578125,417.67999267578125,918220000
df_6,1992-07-15,417.67999267578125,417.92999267578125,410.7200012207031,413.760009765625,413.760009765625,945100000
df_6,1992-07-22,413.739990234375,417.54998779296875,409.80999755859375,417.5199890136719,417.5199890136719,912300000
df_6,1992-07-29,417.5199890136719,425.1400146484375,417.5199890136719,424.3599853515625,424.3599853515625,973400000
df_6,1992-08-05,424.3500061035156,424.3500061035156,416.5299987792969,418.8999938964844,418.8999938964844,860950000
